htid	access	rights	ht_bib_key	description	source	source_bib_num	oclc_num	isbn	issn	lccn	title	imprint	rights_reason_code	rights_timestamp	us_gov_doc_flag	rights_date_used	pub_place	lang	bib_fmt	collection_code	content_provider_code	responsible_entity_code	digitization_agent_code	access_profile_code	author	catalog_url	handle_url
uiug.30112051980289	1	pdus	12369572	v36-37	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980289
uiug.30112051980297	1	pdus	12369572	v34-35	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980297
uiug.30112051980305	1	pd	12369572	v.32-33(1908-1909)	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	bib	2015-03-26 03:25:54	0	1909	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980305
uiug.30112051980313	1	pdus	12369572	v31	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2013-11-29 01:02:52	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980313
uiug.30112051980321	1	pdus	12369572	v29	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980321
uiug.30112051980339	1	pdus	12369572	v28	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2013-11-29 01:02:52	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980339
uiug.30112051980347	1	pdus	12369572	v27	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980347
uiug.30112051980354	1	pdus	12369572	v26	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980354
uiug.30112051980362	1	pdus	12369572	v25	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2013-11-29 01:02:52	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980362
uiug.30112051980370	1	pdus	12369572	v24	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980370
uiug.30112051980388	1	pdus	12369572	v23	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2013-06-29 01:02:28	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980388
uiug.30112051980396	1	pdus	12369572	v22	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980396
uiug.30112051980404	1	pdus	12369572	v20-21	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2013-11-29 01:02:52	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980404
uiug.30112051980412	1	pdus	12369572	v19	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980412
uiug.30112051980420	1	pd	12369572	v.18(1895)	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	bib	2015-03-26 03:25:54	0	1895	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980420
uiug.30112051980438	1	pdus	12369572	v17	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980438
uiug.30112051980461	1	pdus	12369572	v10	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2013-11-29 01:02:52	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980461
uiug.30112051980479	1	pdus	12369572	v9	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2013-11-29 01:02:52	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980479
uiug.30112051980487	1	pdus	12369572	v8	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980487
uiug.30112051980495	1	pdus	12369572	v7	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980495
uiug.30112051980503	1	pdus	12369572	v6	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980503
uiug.30112051980511	1	pdus	12369572	v5	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980511
uiug.30112051980537	1	pdus	12369572	v3	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2013-06-29 01:02:28	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980537
uiug.30112051980545	1	pdus	12369572	v1-2	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	gfv	2014-07-29 01:02:47	0	9999	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112051980545
uiug.30112053765340	1	pd	6131915	v22	UIU	1877840,99187784012205899	1399329,218624111		00970948	sn 79008455,sn79008455	Annual report of the Board of Control of the New York Agricultural Experiment Station.	New York Agricultural Experiment Station under authority of Cornell University.	bib	2014-07-14 03:31:45	0	1909	nyu	eng	SE	UIUC	illinois	illinois	google	google	New York State Agricultural Experiment Station. Board of Control.	https://catalog.hathitrust.org/Record/6131915	https://hdl.handle.net/2027/uiug.30112053765340
uiug.30112053765381	1	pd	6131915	v40-50	UIU	1877840,99187784012205899	1399329,218624111		00970948	sn 79008455,sn79008455	Annual report of the Board of Control of the New York Agricultural Experiment Station.	New York Agricultural Experiment Station under authority of Cornell University.	bib	2014-09-14 03:26:23	0	1909	nyu	eng	SE	UIUC	illinois	illinois	google	google	New York State Agricultural Experiment Station. Board of Control.	https://catalog.hathitrust.org/Record/6131915	https://hdl.handle.net/2027/uiug.30112053765381
uiug.30112053765399	1	cc-by-4.0	6131915	v.51-56(1932-1937)	UIU	1877840,99187784012205899	1399329,218624111		00970948	sn 79008455,sn79008455	Annual report of the Board of Control of the New York Agricultural Experiment Station.	New York Agricultural Experiment Station under authority of Cornell University.	con	2021-10-29 16:25:18	0	1937	nyu	eng	SE	UIUC	illinois	illinois	google	google	New York State Agricultural Experiment Station. Board of Control.	https://catalog.hathitrust.org/Record/6131915	https://hdl.handle.net/2027/uiug.30112053765399
uiug.30112053765407	1	cc-by-4.0	6131915	v.57-63(1938-1944)	UIU	1877840,99187784012205899	1399329,218624111		00970948	sn 79008455,sn79008455	Annual report of the Board of Control of the New York Agricultural Experiment Station.	New York Agricultural Experiment Station under authority of Cornell University.	con	2021-10-29 16:25:18	0	1944	nyu	eng	SE	UIUC	illinois	illinois	google	google	New York State Agricultural Experiment Station. Board of Control.	https://catalog.hathitrust.org/Record/6131915	https://hdl.handle.net/2027/uiug.30112053765407
uiug.30112054427718	1	pd	9894927	v.13-20(1891-1893)	UIU	3600414	18693064			sn 93014196,sn93014196	Bulletin / Iowa State College of Agriculture and Mechanic Arts, Agricultural Experiment Station.	Agricultural Experiment Station, Iowa State College of Agriculture and Mechanic Arts, 1911-1939.	bib	2016-05-20 03:26:07	0	1893	iau	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/9894927	https://hdl.handle.net/2027/uiug.30112054427718
uiug.30112054427726	1	pd	8607718	v.104-117(1909-1910)	UIU	5405834	18692978			sn 93014195,sn93014195	Bulletin / Experiment Station, Iowa State College of Agriculture and the Mechanic Arts.	Press of Ames Times, 1902-1910.	bib	2016-06-21 03:28:12	0	1910	iau	eng	SE	UIUC	illinois	illinois	google	google		https://catalog.hathitrust.org/Record/8607718	https://hdl.handle.net/2027/uiug.30112054427726
uiug.30112079978166	1	cc-by-nc-4.0	11474807	v.258	UIU	5338791	22999875				The Pennsylvania Agricultural Experiment Station 43rd annual report, for the fiscal year ending June 30, 1930.	Pennsylvania State College, School of Agriculture and Experiment Station, 1930.	con	2021-12-17 11:25:18	0	1930	pau	eng	BK	UIUC	illinois	illinois	google	google	Pennsylvania State College. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/11474807	https://hdl.handle.net/2027/uiug.30112079978166
uiug.30112088725517	1	cc-by-nc-4.0	11466995	v.197-230(1925-1928)	UIU	1712027	22980693				The Pennsylvania Agricultural Experiment Station 39th annual report of the director.	The Station, 1926.	con	2021-12-17 11:25:18	0	1926	pau	eng	BK	UIUC	illinois	illinois	google	google	Pennsylvania State College. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/11466995	https://hdl.handle.net/2027/uiug.30112088725517
uiug.30112105748831	1	pd	12369572	v.4(1881)	UIU	2334023	823171678				Annual report of the North Carolina Agricultural Experiment Station : for ... / printed by order of the board of Agriculture.	Ashe & Gatling, state printers and binders, presses of Edwards, Broughton & Co., [1879-]	bib	2015-08-05 03:25:14	0	1881	ncu	eng	SE	UIUC	illinois	illinois	google	google	North Carolina Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369572	https://hdl.handle.net/2027/uiug.30112105748831
uiug.30112110333876	1	pdus	12369752	v3	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110333876
uiug.30112110333884	1	pdus	12369752	v4	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2013-11-29 01:02:52	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110333884
uiug.30112110333892	1	pdus	12369752	v6	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110333892
uiug.30112110333926	1	pdus	12369752	v11	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110333926
uiug.30112110333934	1	pdus	12369752	v10	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110333934
uiug.30112110333942	1	pdus	12369752	v12	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110333942
uiug.30112110333959	1	pdus	12369752	v13	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110333959
uiug.30112110334007	1	pdus	12369752	v19	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2013-11-29 01:02:52	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110334007
uiug.30112110334015	1	pdus	12369752	v20	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110334015
uiug.30112110334023	1	pdus	12369752	v21	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110334023
uiug.30112110334031	1	pdus	12369752	v22	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110334031
uiug.30112110334049	1	pdus	12369752	v25	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110334049
uiug.30112110334056	1	pdus	12369752	v26	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110334056
uiug.30112110334064	1	pdus	12369752	v23	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110334064
uiug.30112110334080	1	pdus	12369752	v28	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110334080
uiug.30112110334114	1	pdus	12369752	v31	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	gfv	2014-07-29 01:02:47	0	1999	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112110334114
uiug.30112111851900	1	cc-by-nc-nd-4.0	528838	v.35-44(1924-1933)	UIU	1879585,99187958512205899	31757026				Annual report - Agricultural Experiment Station.	Agricultural Experiment Station, Auburn University	con	2021-04-01 12:33:00	0	1933	alu	eng	SE	UIUC	illinois	illinois	google	google	Auburn University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/528838	https://hdl.handle.net/2027/uiug.30112111851900
uiug.30112111851918	1	cc-by-nc-nd-4.0	528838	v.45-53(1933-1942)	UIU	1879585,99187958512205899	31757026				Annual report - Agricultural Experiment Station.	Agricultural Experiment Station, Auburn University	con	2021-04-01 12:33:00	0	1942	alu	eng	SE	UIUC	illinois	illinois	google	google	Auburn University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/528838	https://hdl.handle.net/2027/uiug.30112111851918
uiug.30112111934565	0	ic	12369752	v.53-54(1931-1933)	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	bib	2016-07-09 03:26:02	0	1933	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112111934565
uiug.30112111934573	0	ic	12369752	v.55(1933-1934)	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	bib	2016-07-09 03:26:02	0	1934	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112111934573
uiug.30112111934581	0	ic	12369752	v.56(1934-1935)	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	bib	2019-09-30 03:26:34	0	1935	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112111934581
uiug.30112111934623	0	ic	12369752	v.61-66(1939-1945)	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	bib	2022-03-31 03:25:16	0	1945	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112111934623
uiug.30112111934649	1	pd	12369752	v.27(1906)	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	bib	2015-03-26 03:26:03	0	1906	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112111934649
uiug.30112111934664	1	pd	12369752	v.32(1911)	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	bib	2015-03-12 03:25:15	0	1911	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112111934664
uiug.30112111934672	1	pd	12369752	v.30(1909)	UIU	2387495,99238749512205899	823141792				... Annual Report : of the New Jersey State Agricultural Experiment Station	Book and job printer, 1880-	bib	2015-03-26 03:26:03	0	1909	nju	eng	SE	UIUC	illinois	illinois	google	google	New Jersey Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/12369752	https://hdl.handle.net/2027/uiug.30112111934672
uiug.30112112105066	1	cc-by-nc-nd-4.0	528838	v1-11(1888-1898)	UIU	1879585,99187958512205899	31757026				Annual report - Agricultural Experiment Station.	Agricultural Experiment Station, Auburn University	con	2021-04-01 12:33:00	0	1898	alu	eng	SE	UIUC	illinois	illinois	google	google	Auburn University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/528838	https://hdl.handle.net/2027/uiug.30112112105066
uiug.30112112105074	1	cc-by-nc-nd-4.0	528838	v12-19(1900-1906)	UIU	1879585,99187958512205899	31757026				Annual report - Agricultural Experiment Station.	Agricultural Experiment Station, Auburn University	con	2021-04-01 12:33:00	0	1906	alu	eng	SE	UIUC	illinois	illinois	google	google	Auburn University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/528838	https://hdl.handle.net/2027/uiug.30112112105074
uiug.30112112105082	1	cc-by-nc-nd-4.0	528838	v20-29(1907-1916)	UIU	1879585,99187958512205899	31757026				Annual report - Agricultural Experiment Station.	Agricultural Experiment Station, Auburn University	con	2021-04-01 12:33:00	0	1916	alu	eng	SE	UIUC	illinois	illinois	google	google	Auburn University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/528838	https://hdl.handle.net/2027/uiug.30112112105082
uiug.30112112105090	1	cc-by-nc-nd-4.0	528838	v30-34(1916-1923)	UIU	1879585,99187958512205899	31757026				Annual report - Agricultural Experiment Station.	Agricultural Experiment Station, Auburn University	con	2021-04-01 12:33:00	0	1923	alu	eng	SE	UIUC	illinois	illinois	google	google	Auburn University. Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/528838	https://hdl.handle.net/2027/uiug.30112112105090
uiug.30112112109241	1	pd	54433	v1(1888)	UIU	1526289	6262320		00968676	12033307	Annual report - Maryland Agricultural Experiment Station.		bib	2014-11-15 03:27:03	0	1888	mdu	eng	SE	UIUC	illinois	illinois	google	google	Maryland Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/54433	https://hdl.handle.net/2027/uiug.30112112109241
uiug.30112112109258	1	pd	54433	v2(1889)	UIU	1526289	6262320		00968676	12033307	Annual report - Maryland Agricultural Experiment Station.		bib	2014-11-15 03:27:03	0	1889	mdu	eng	SE	UIUC	illinois	illinois	google	google	Maryland Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/54433	https://hdl.handle.net/2027/uiug.30112112109258
uiug.30112112109266	1	pd	54433	v3(1890)	UIU	1526289	6262320		00968676	12033307	Annual report - Maryland Agricultural Experiment Station.		bib	2014-11-15 03:27:03	0	1890	mdu	eng	SE	UIUC	illinois	illinois	google	google	Maryland Agricultural Experiment Station.	https://catalog.hathitrust.org/Record/54433	https://hdl.handle.net/2027/uiug.30112112109266
